order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
58558,8433,2025-10-03,280,8,227.22,1817.76,Completed,2025-10-03
58559,2391,2026-08-05,90,8,175.03,1400.24,Completed,2026-08-09
58560,8920,2022-09-25,177,4,212.52,850.08,Cancelled,
58561,125,2026-06-20,247,1,357.73,357.73,Completed,2026-06-23
58562,9766,2025-12-14,115,4,241.14,964.56,Completed,2025-12-17
58563,9567,2025-03-06,466,1,90.75,90.75,Completed,2025-03-09
58564,7591,2024-07-02,191,2,135.16,270.32,Completed,2024-07-07
58565,3534,2025-05-20,145,5,470.99,2354.95,Completed,2025-05-20
58566,1279,2025-06-26,352,4,37.75,151.00,Completed,2025-06-26
58567,4958,2025-03-28,295,5,217.15,1085.75,Cancelled,
58568,6731,2023-06-22,377,10,145.32,1453.20,Completed,2023-06-23
58569,5198,2025-07-05,300,1,126.76,126.76,Completed,2025-07-09
58570,4074,2023-09-04,207,10,375.42,3754.20,Completed,2023-09-10
58571,3956,2024-01-08,409,6,18.36,110.16,Completed,2024-01-14
58572,4160,2024-07-29,146,4,53.75,215.00,Completed,2024-08-04
58573,6247,2023-12-18,308,5,236.03,1180.15,Completed,2023-12-20
58574,6894,2026-05-22,319,9,448.51,4036.59,Completed,2026-05-27
58575,8087,2024-02-11,371,2,60.63,121.26,Completed,2024-02-11
58576,1577,2022-09-22,310,8,65.52,524.16,Completed,2022-09-22
58577,3879,2025-06-16,384,6,260.38,1562.28,Completed,2025-06-22
58578,6911,2022-07-28,137,10,189.52,1895.20,Completed,2022-08-01
58579,9070,2024-05-30,102,9,242.19,2179.71,Completed,2024-05-31
58580,9267,2026-08-27,171,9,327.84,2950.56,Completed,2026-08-30
58581,1879,2022-01-10,322,3,59.96,179.88,Pending,
58582,8012,2022-05-09,328,4,477.13,1908.52,Completed,2022-05-12
58583,8372,2022-04-19,297,1,497.31,497.31,Completed,2022-04-25
58584,9357,2022-08-12,195,4,143.99,575.96,Completed,2022-08-12
58585,5830,2025-08-17,480,4,147.20,588.80,Completed,2025-08-20
58586,2748,2026-08-19,98,8,251.58,2012.64,Completed,2026-08-20
58587,8197,2023-10-15,188,7,71.02,497.14,Completed,2023-10-19
58588,1809,2023-02-02,212,4,153.54,614.16,Cancelled,
58589,5170,2024-12-03,409,3,18.36,55.08,Completed,2024-12-07
58590,5248,2022-11-08,427,4,395.87,1583.48,Completed,2022-11-09
58591,9661,2023-06-19,429,1,178.19,178.19,Completed,2023-06-21
58592,5419,2025-02-19,421,2,332.33,664.66,Completed,2025-02-21
58593,4377,2023-06-07,116,8,46.39,371.12,Completed,2023-06-07
58594,1818,2023-03-25,155,3,6.82,20.46,Completed,2023-03-27
58595,4089,2022-04-19,476,7,453.40,3173.80,Completed,2022-04-20
58596,3684,2025-04-11,308,7,236.03,1652.21,Completed,2025-04-18
58597,3538,2025-09-13,195,7,143.99,1007.93,Cancelled,
58598,6713,2025-04-17,54,4,80.25,321.00,Pending,
58599,1400,2022-02-13,27,10,151.46,1514.60,Completed,2022-02-18
58600,7883,2025-10-24,178,8,349.63,2797.04,Cancelled,
58601,3447,2024-01-09,420,5,131.43,657.15,Completed,2024-01-10
58602,9510,2026-06-17,255,3,482.09,1446.27,Completed,2026-06-18
58603,2544,2024-02-27,228,8,233.32,1866.56,Pending,
58604,5126,2025-06-30,121,6,178.20,1069.20,Completed,2025-07-06
58605,3869,2022-12-07,227,5,331.89,1659.45,Completed,2022-12-10
58606,5724,2026-05-30,129,7,431.35,3019.45,Completed,2026-06-06
58607,8400,2023-04-14,113,3,146.21,438.63,Completed,2023-04-18
58608,6836,2023-06-25,8,10,22.15,221.50,Completed,2023-07-02
58609,5727,2026-08-08,2,2,56.23,112.46,Completed,2026-08-14
58610,4143,2023-01-28,150,6,152.77,916.62,Completed,2023-01-28
58611,8431,2023-11-19,407,9,369.35,3324.15,Completed,2023-11-24
58612,2756,2024-03-26,138,9,493.75,4443.75,Completed,2024-03-31
58613,2052,2026-01-13,58,7,454.13,3178.91,Completed,2026-01-17
58614,6926,2026-08-23,98,3,251.58,754.74,Cancelled,
58615,9193,2024-09-24,216,10,468.14,4681.40,Completed,2024-09-30
58616,5438,2024-04-25,240,3,19.34,58.02,Completed,2024-05-02
58617,6259,2025-06-14,202,6,29.58,177.48,Completed,2025-06-19
58618,2691,2023-12-01,195,4,143.99,575.96,Completed,2023-12-04
58619,2616,2022-09-17,319,9,448.51,4036.59,Completed,2022-09-19
58620,6837,2022-09-12,446,4,214.55,858.20,Completed,2022-09-15
58621,4223,2026-01-05,391,7,114.17,799.19,Completed,2026-01-11
58622,971,2025-04-04,373,2,116.04,232.08,Completed,2025-04-07
58623,7237,2022-07-08,344,6,401.43,2408.58,Completed,2022-07-13
58624,9416,2023-08-15,435,9,490.81,4417.29,Completed,2023-08-20
58625,7930,2022-07-05,499,7,58.15,407.05,Completed,2022-07-06
58626,3561,2022-10-02,41,2,78.53,157.06,Completed,2022-10-08
58627,2043,2023-09-29,406,6,281.21,1687.26,Pending,
58628,2970,2026-03-25,112,7,248.01,1736.07,Completed,2026-03-27
58629,561,2026-04-18,167,2,252.64,505.28,Completed,2026-04-20
58630,916,2024-06-07,112,6,248.01,1488.06,Completed,2024-06-14
58631,3358,2023-07-21,442,9,76.36,687.24,Completed,2023-07-22
58632,2929,2025-08-24,251,9,85.34,768.06,Completed,2025-08-29
58633,3568,2026-03-05,145,2,470.99,941.98,Completed,2026-03-08
58634,6009,2023-11-24,39,3,42.61,127.83,Pending,
58635,2690,2023-08-10,52,9,155.97,1403.73,Completed,2023-08-16
58636,5667,2023-05-21,97,10,313.91,3139.10,Completed,2023-05-28
58637,6364,2023-03-02,94,10,455.87,4558.70,Completed,2023-03-07
58638,5438,2026-03-04,457,7,482.67,3378.69,Cancelled,
58639,8819,2024-11-08,462,2,247.62,495.24,Completed,2024-11-11
58640,9870,2023-11-28,229,2,211.61,423.22,Completed,2023-11-28
58641,2860,2024-09-30,463,3,486.55,1459.65,Completed,2024-10-01
58642,2519,2022-12-03,462,4,247.62,990.48,Pending,
58643,2554,2025-01-27,256,2,81.45,162.90,Cancelled,
58644,8044,2024-02-27,394,6,329.53,1977.18,Completed,2024-02-27
58645,5787,2022-08-12,13,7,429.43,3006.01,Completed,2022-08-18
58646,3822,2023-05-02,283,4,104.13,416.52,Pending,
58647,3892,2025-12-11,60,8,145.93,1167.44,Completed,2025-12-17
58648,7632,2025-05-26,353,9,185.94,1673.46,Pending,
58649,7472,2025-05-11,192,2,42.10,84.20,Completed,2025-05-13
58650,750,2022-02-04,81,4,196.36,785.44,Cancelled,
58651,5062,2024-07-29,180,9,478.70,4308.30,Cancelled,
58652,3304,2024-03-10,267,6,384.69,2308.14,Completed,2024-03-15
58653,7070,2023-04-16,53,4,472.87,1891.48,Completed,2023-04-23
58654,6010,2024-09-28,400,10,383.15,3831.50,Completed,2024-10-01
58655,3646,2024-12-20,71,6,11.63,69.78,Completed,2024-12-20
58656,1567,2022-07-07,435,3,490.81,1472.43,Completed,2022-07-07
58657,9491,2022-11-07,301,1,155.82,155.82,Completed,2022-11-10
58658,2048,2024-04-02,474,10,55.78,557.80,Completed,2024-04-03
58659,5003,2025-05-05,206,1,342.84,342.84,Completed,2025-05-06
58660,987,2023-02-08,8,4,22.15,88.60,Completed,2023-02-10
58661,305,2026-01-25,126,6,13.54,81.24,Cancelled,
58662,4288,2023-01-01,254,9,211.24,1901.16,Completed,2023-01-04
58663,4058,2023-08-06,376,3,228.89,686.67,Pending,
58664,7118,2024-12-01,115,4,241.14,964.56,Completed,2024-12-03
58665,1388,2022-02-12,281,6,206.84,1241.04,Completed,2022-02-16
58666,4371,2024-07-06,199,5,377.12,1885.60,Pending,
58667,5123,2022-07-25,57,7,263.74,1846.18,Completed,2022-07-29
58668,5099,2024-10-22,298,3,425.11,1275.33,Completed,2024-10-24
58669,9836,2022-06-27,88,9,417.27,3755.43,Completed,2022-06-30
58670,2134,2023-06-06,439,10,152.33,1523.30,Completed,2023-06-10
58671,238,2024-05-27,14,3,59.61,178.83,Completed,2024-06-02
58672,7381,2025-06-24,268,5,164.68,823.40,Pending,
58673,9081,2024-02-14,201,10,5.28,52.80,Pending,
58674,4617,2022-06-16,181,7,391.95,2743.65,Completed,2022-06-19
58675,7269,2022-02-28,310,1,65.52,65.52,Cancelled,
58676,3185,2026-04-27,192,1,42.10,42.10,Cancelled,
58677,2525,2025-07-29,195,5,143.99,719.95,Completed,2025-08-03
58678,6329,2025-09-27,3,2,493.27,986.54,Pending,
58679,1499,2022-01-12,449,6,17.57,105.42,Completed,2022-01-14
58680,1061,2022-12-13,134,2,92.05,184.10,Completed,2022-12-17
58681,5244,2025-11-05,283,2,104.13,208.26,Cancelled,
58682,9334,2022-06-07,73,6,419.34,2516.04,Pending,
58683,9856,2023-08-11,364,7,422.14,2954.98,Completed,2023-08-12
58684,5002,2022-07-08,313,1,105.21,105.21,Completed,2022-07-13
58685,9108,2025-11-02,149,8,483.69,3869.52,Completed,2025-11-09
58686,1756,2022-10-22,440,2,181.60,363.20,Completed,2022-10-22
58687,3765,2025-03-11,165,1,103.71,103.71,Completed,2025-03-17
58688,7525,2026-01-07,344,9,401.43,3612.87,Completed,2026-01-10
58689,6805,2023-09-24,421,3,332.33,996.99,Completed,2023-09-30
58690,5323,2026-06-08,117,3,88.50,265.50,Completed,2026-06-08
58691,4731,2024-06-09,489,10,218.82,2188.20,Completed,2024-06-13
58692,4481,2022-06-19,493,9,438.05,3942.45,Cancelled,
58693,6670,2023-06-11,397,5,385.43,1927.15,Completed,2023-06-11
58694,5023,2025-08-31,60,3,145.93,437.79,Completed,2025-09-03
58695,4643,2024-02-13,191,3,135.16,405.48,Pending,
58696,7521,2023-08-12,453,5,489.33,2446.65,Completed,2023-08-15
58697,5776,2022-12-03,276,2,476.43,952.86,Completed,2022-12-10
58698,7255,2022-05-05,140,4,473.52,1894.08,Completed,2022-05-08
58699,5978,2025-03-01,263,6,392.20,2353.20,Cancelled,
58700,7694,2022-03-29,261,1,64.16,64.16,Completed,2022-04-02
58701,6460,2026-02-14,32,4,414.86,1659.44,Completed,2026-02-18
58702,5028,2024-08-05,73,5,419.34,2096.70,Completed,2024-08-08
58703,4953,2024-09-12,66,9,155.10,1395.90,Completed,2024-09-17
58704,7780,2023-06-07,137,9,189.52,1705.68,Completed,2023-06-09
58705,4697,2022-01-11,383,4,379.50,1518.00,Completed,2022-01-11
58706,7549,2023-02-11,70,5,257.07,1285.35,Completed,2023-02-16
58707,460,2026-08-08,214,5,38.67,193.35,Completed,2026-08-14
58708,1077,2024-08-03,34,4,268.68,1074.72,Completed,2024-08-06
58709,3819,2025-11-25,353,6,185.94,1115.64,Completed,2025-12-02
58710,6246,2022-06-19,36,10,316.43,3164.30,Completed,2022-06-24
58711,4512,2023-12-23,254,8,211.24,1689.92,Completed,2023-12-28
58712,3592,2026-03-15,287,4,187.51,750.04,Completed,2026-03-19
58713,226,2023-06-17,79,7,141.35,989.45,Cancelled,
58714,1288,2022-04-02,346,1,462.21,462.21,Completed,2022-04-04
58715,2896,2025-03-12,321,5,160.13,800.65,Completed,2025-03-14
58716,8736,2024-11-01,121,9,178.20,1603.80,Completed,2024-11-02
58717,8898,2023-05-25,24,2,43.39,86.78,Cancelled,
58718,6023,2025-12-18,324,6,11.24,67.44,Completed,2025-12-18
58719,7692,2023-09-24,424,8,424.00,3392.00,Completed,2023-10-01
58720,4928,2026-05-04,400,8,383.15,3065.20,Completed,2026-05-07
58721,4549,2023-08-16,303,1,228.26,228.26,Completed,2023-08-23
58722,1540,2022-05-12,104,6,44.47,266.82,Pending,
58723,738,2022-01-19,9,4,494.27,1977.08,Completed,2022-01-22
58724,5018,2025-10-29,66,5,155.10,775.50,Completed,2025-10-30
58725,6907,2025-09-13,426,7,317.16,2220.12,Pending,
58726,8683,2024-10-25,72,8,228.72,1829.76,Completed,2024-11-01
58727,6500,2025-07-24,104,5,44.47,222.35,Completed,2025-07-29
58728,3139,2022-10-22,444,7,263.37,1843.59,Completed,2022-10-28
58729,9803,2023-02-24,301,5,155.82,779.10,Completed,2023-02-28
58730,9917,2023-03-13,167,1,252.64,252.64,Completed,2023-03-17
58731,3580,2023-05-26,498,3,404.62,1213.86,Completed,2023-05-27
58732,6458,2025-05-04,364,7,422.14,2954.98,Pending,
58733,3922,2022-07-29,369,3,332.53,997.59,Completed,2022-07-31
58734,6315,2024-09-12,334,10,442.97,4429.70,Completed,2024-09-14
58735,5601,2024-08-17,308,10,236.03,2360.30,Completed,2024-08-22
58736,9874,2023-03-19,136,1,32.02,32.02,Completed,2023-03-20
58737,4219,2023-12-31,335,7,40.53,283.71,Completed,2024-01-05
58738,5518,2022-02-16,332,2,271.69,543.38,Completed,2022-02-23
58739,3752,2025-07-31,149,2,483.69,967.38,Completed,2025-07-31
58740,837,2026-03-02,315,10,435.19,4351.90,Completed,2026-03-07
58741,5601,2022-07-06,321,10,160.13,1601.30,Completed,2022-07-09
58742,5952,2025-01-29,12,3,286.26,858.78,Pending,
58743,7845,2025-04-18,480,3,147.20,441.60,Completed,2025-04-23
58744,2710,2023-12-06,11,3,225.64,676.92,Completed,2023-12-13
58745,4709,2025-11-14,215,9,275.86,2482.74,Completed,2025-11-21
58746,8606,2024-02-29,163,6,495.47,2972.82,Completed,2024-02-29
58747,5506,2022-03-31,99,6,172.88,1037.28,Completed,2022-04-04
58748,1107,2025-03-10,258,7,213.68,1495.76,Completed,2025-03-14
58749,2178,2022-08-22,161,7,241.20,1688.40,Completed,2022-08-28
58750,9309,2024-06-17,99,3,172.88,518.64,Pending,
58751,6717,2023-04-02,260,5,383.21,1916.05,Completed,2023-04-02
58752,8211,2023-04-25,98,10,251.58,2515.80,Completed,2023-04-25
58753,4595,2023-04-22,235,6,166.88,1001.28,Completed,2023-04-28
58754,7809,2024-12-23,89,5,212.12,1060.60,Completed,2024-12-26
58755,8064,2022-11-06,319,4,448.51,1794.04,Completed,2022-11-07
58756,243,2024-08-08,472,8,14.38,115.04,Completed,2024-08-12
58757,302,2025-06-19,203,6,131.91,791.46,Completed,2025-06-20
58758,3347,2025-12-05,498,8,404.62,3236.96,Completed,2025-12-10
58759,7028,2022-11-04,311,1,395.86,395.86,Completed,2022-11-10
58760,3143,2026-07-01,76,2,117.39,234.78,Cancelled,
58761,5390,2025-04-20,314,4,195.00,780.00,Completed,2025-04-23
58762,7137,2024-05-17,15,10,218.49,2184.90,Completed,2024-05-17
58763,1591,2022-08-12,433,6,402.45,2414.70,Completed,2022-08-15
58764,2152,2022-12-09,398,3,330.27,990.81,Cancelled,
58765,2564,2024-09-15,116,7,46.39,324.73,Cancelled,
58766,1778,2023-02-13,1,3,128.55,385.65,Pending,
58767,2956,2025-10-13,,10,100.40,1004.00,Completed,2025-10-13
58768,9583,2023-03-09,151,2,72.76,145.52,Completed,2023-03-11
58769,2048,2025-01-06,265,7,84.05,588.35,Completed,2025-01-08
58770,9498,2025-03-27,25,9,278.29,2504.61,Completed,2025-03-30
58771,7972,2026-04-07,341,4,214.56,858.24,Completed,2026-04-10
58772,132,2023-05-05,78,10,473.71,4737.10,Completed,2023-05-11
58773,7530,2025-07-17,177,2,212.52,425.04,Completed,2025-07-17
58774,5767,2025-06-30,383,10,379.50,3795.00,Completed,2025-07-03
58775,2614,2023-08-01,246,1,219.91,219.91,Completed,2023-08-02
58776,4373,2026-05-10,399,1,46.40,46.40,Completed,2026-05-11
58777,8234,2022-06-01,85,6,399.18,2395.08,Completed,2022-06-05
58778,3229,2023-01-04,192,1,42.10,42.10,Completed,2023-01-04
58779,8626,2024-05-23,88,7,417.27,2920.89,Cancelled,
58780,8134,2026-03-01,217,4,487.74,1950.96,Completed,2026-03-02
58781,2115,2022-07-16,49,9,348.60,3137.40,Completed,2022-07-23
58782,5847,2023-05-10,210,9,446.03,4014.27,Cancelled,
58783,5637,2023-11-11,323,7,161.09,1127.63,Pending,
58784,2762,2024-07-19,197,9,171.98,1547.82,Completed,2024-07-20
58785,8283,2023-05-04,213,4,340.15,1360.60,Pending,
58786,3816,2025-12-05,460,9,157.69,1419.21,Completed,2025-12-06
58787,3782,2022-11-01,348,9,104.69,942.21,Cancelled,
58788,3021,2026-01-14,392,4,423.76,1695.04,Completed,2026-01-19
58789,8932,2026-01-23,247,2,357.73,715.46,Pending,
58790,6745,2023-03-01,92,10,173.47,1734.70,Completed,2023-03-08
58791,64,2022-06-27,356,1,235.63,235.63,Completed,2022-06-29
58792,1405,2023-09-06,59,8,74.15,593.20,Completed,2023-09-06
58793,8088,2023-09-11,372,6,332.08,1992.48,Completed,2023-09-17
58794,1784,2023-07-18,345,7,224.34,1570.38,Completed,2023-07-21
58795,6835,2025-02-28,20,10,400.54,4005.40,Completed,2025-03-05
58796,2275,2025-03-14,79,2,141.35,282.70,Completed,2025-03-21
58797,8452,2024-11-03,111,2,370.04,740.08,Completed,2024-11-06
58798,5687,2022-10-15,449,3,17.57,52.71,Cancelled,
58799,6015,2025-05-30,178,2,349.63,699.26,Completed,2025-06-05
58800,3349,2025-11-30,160,3,180.17,540.51,Completed,2025-12-04
58801,6755,2026-01-08,270,9,324.96,2924.64,Completed,2026-01-09
58802,32,2022-05-18,77,8,34.01,272.08,Completed,2022-05-25
58803,7715,2026-07-11,478,2,446.39,892.78,Completed,2026-07-14
58804,3806,2024-12-16,8,1,22.15,22.15,Completed,2024-12-17
58805,5104,2022-07-03,381,10,57.86,578.60,Completed,2022-07-07
58806,1060,2023-10-19,158,5,377.45,1887.25,Cancelled,
58807,8581,2023-06-22,216,2,468.14,936.28,Completed,2023-06-29
58808,4142,2023-01-27,242,1,169.79,169.79,Completed,2023-02-01
58809,810,2022-10-01,496,3,441.79,1325.37,Completed,2022-10-04
58810,8199,2024-05-02,176,5,467.86,2339.30,Completed,2024-05-09
58811,7615,2024-08-26,346,3,462.21,1386.63,Completed,2024-09-02
58812,5708,2025-12-30,397,9,385.43,3468.87,Completed,2025-12-31
58813,4393,2022-12-23,478,9,446.39,4017.51,Cancelled,
58814,4390,2024-10-09,19,2,346.09,692.18,Completed,2024-10-16
58815,3526,2022-03-01,228,8,233.32,1866.56,Completed,2022-03-06
58816,4776,2022-08-24,70,1,257.07,257.07,Completed,2022-08-30
58817,9012,2023-01-25,45,3,187.51,562.53,Completed,2023-01-30
58818,5258,2024-04-15,473,5,206.11,1030.55,Completed,2024-04-21
58819,9460,2026-08-31,221,3,143.91,431.73,Completed,2026-08-31
58820,4950,2023-05-18,113,7,146.21,1023.47,Completed,2023-05-22
58821,568,2024-02-15,458,3,481.82,1445.46,Completed,2024-02-22
58822,2897,2024-11-11,258,8,213.68,1709.44,Cancelled,
58823,635,2023-09-08,33,7,294.47,2061.29,Completed,2023-09-14
58824,4035,2025-05-01,138,10,493.75,4937.50,Completed,2025-05-07
58825,2137,2024-09-04,196,2,99.31,198.62,Completed,2024-09-07
58826,5366,2023-07-07,40,5,172.95,864.75,Completed,2023-07-07
58827,2306,2025-04-22,36,3,316.43,949.29,Cancelled,
58828,3724,2024-05-11,242,4,169.79,679.16,Completed,2024-05-15
58829,4911,2024-09-25,338,9,188.21,1693.89,Completed,2024-10-02
58830,2637,2023-03-23,89,8,212.12,1696.96,Completed,2023-03-25
58831,3259,2026-07-10,204,8,484.45,3875.60,Completed,2026-07-17
58832,9085,2024-01-04,380,6,395.73,2374.38,Pending,
58833,2732,2023-01-19,75,3,48.90,146.70,Completed,2023-01-19
58834,1112,2024-05-12,290,6,114.76,688.56,Cancelled,
58835,3384,2022-06-06,159,9,30.63,275.67,Completed,2022-06-09
58836,3358,2024-03-04,228,3,233.32,699.96,Completed,2024-03-11
58837,5365,2023-01-23,357,9,300.19,2701.71,Completed,2023-01-28
58838,1334,2024-12-15,450,1,69.92,69.92,Completed,2024-12-16
58839,9571,2023-03-16,379,9,93.95,845.55,Completed,2023-03-23
58840,5166,2023-07-17,266,6,182.53,1095.18,Completed,2023-07-23
58841,3035,2023-04-16,342,8,461.71,3693.68,Completed,2023-04-20
58842,6469,2025-01-24,480,9,147.20,1324.80,Completed,2025-01-24
58843,3944,2023-04-07,99,8,172.88,1383.04,Completed,2023-04-09
58844,9679,2025-11-09,121,9,178.20,1603.80,Completed,2025-11-13
58845,1842,2023-01-09,109,9,156.37,1407.33,Completed,2023-01-09
58846,9626,2024-04-23,396,9,223.19,2008.71,Pending,
58847,7919,2026-04-15,412,9,136.18,1225.62,Cancelled,
58848,7107,2023-11-07,363,6,99.55,597.30,Cancelled,
58849,5576,2025-05-01,472,7,14.38,100.66,Completed,2025-05-03
58850,4169,2022-10-04,267,10,384.69,3846.90,Completed,2022-10-05
58851,5362,2026-04-01,328,4,477.13,1908.52,Completed,2026-04-04
58852,6336,2023-09-09,209,7,449.24,3144.68,Completed,2023-09-11
58853,2560,2023-10-29,464,8,17.25,138.00,Completed,2023-10-31
58854,7551,2023-10-27,499,8,58.15,465.20,Completed,2023-10-27
58855,8720,2023-01-02,115,2,241.14,482.28,Cancelled,
58856,7507,2023-02-13,474,6,55.78,334.68,Completed,2023-02-19
58857,9598,2024-05-07,449,2,17.57,35.14,Pending,
58858,2797,2023-08-31,61,10,27.96,279.60,Completed,2023-09-07
58859,1595,2025-11-14,263,3,392.20,1176.60,Pending,
58860,5689,2026-03-14,243,1,186.57,186.57,Completed,2026-03-16
58861,7932,2022-11-27,278,3,47.70,143.10,Completed,2022-12-03
58862,4082,2025-07-21,17,2,86.43,172.86,Completed,2025-07-22
58863,5907,2023-12-03,292,6,85.42,512.52,Completed,2023-12-10
58864,9545,2026-06-05,379,3,93.95,281.85,Completed,2026-06-10
58865,3658,2024-12-26,168,1,187.13,187.13,Completed,2025-01-02
58866,1876,2026-08-28,262,2,81.03,162.06,Completed,2026-08-29
58867,8559,2022-09-24,115,10,241.14,2411.40,Completed,2022-09-27
58868,2204,2022-08-17,251,3,85.34,256.02,Cancelled,
58869,6237,2025-01-22,217,5,487.74,2438.70,Completed,2025-01-27
58870,3097,2026-04-23,316,3,330.40,991.20,Pending,
58871,8545,2023-04-12,435,6,490.81,2944.86,Completed,2023-04-15
58872,4660,2025-03-10,163,6,495.47,2972.82,Completed,2025-03-17
58873,1743,2024-06-27,250,8,386.93,3095.44,Completed,2024-07-01
58874,9416,2024-10-22,368,5,397.53,1987.65,Cancelled,
58875,5228,2025-07-27,497,5,259.12,1295.60,Completed,2025-08-03
58876,1457,2026-04-24,366,4,298.35,1193.40,Completed,2026-05-01
58877,2738,2022-03-05,402,6,67.49,404.94,Completed,2022-03-05
58878,4319,2022-09-14,82,3,338.96,1016.88,Pending,
58879,2446,2024-01-19,105,1,427.06,427.06,Cancelled,
58880,381,2024-10-22,332,2,271.69,543.38,Completed,2024-10-27
58881,5355,2022-08-14,460,8,157.69,1261.52,Completed,2022-08-14
58882,2779,2023-12-12,450,10,69.92,699.20,Completed,2023-12-13
58883,8885,2024-02-04,98,2,251.58,503.16,Completed,2024-02-10
58884,54,2025-02-14,330,1,214.16,214.16,Pending,
58885,7997,2026-08-01,315,3,435.19,1305.57,Completed,2026-08-03
58886,9454,2026-08-16,281,3,206.84,620.52,Completed,2026-08-19
58887,3986,2024-05-14,35,5,499.01,2495.05,Completed,2024-05-14
58888,6472,2022-04-12,457,6,482.67,2896.02,Pending,
58889,5621,2023-11-26,224,8,496.27,3970.16,Completed,2023-12-02
58890,6363,2025-06-20,337,3,286.02,858.06,Completed,2025-06-23
58891,2607,2025-10-01,440,1,181.60,181.60,Completed,2025-10-07
58892,1494,2025-10-15,285,2,431.52,863.04,Cancelled,
58893,1124,2023-04-06,75,6,48.90,293.40,Cancelled,
58894,3500,2022-11-17,121,7,178.20,1247.40,Completed,2022-11-22
58895,5982,2026-01-16,159,3,30.63,91.89,Completed,2026-01-22
58896,4512,2023-10-10,67,5,182.79,913.95,Completed,2023-10-16
58897,2536,2023-05-31,109,1,156.37,156.37,Completed,2023-06-05
58898,1731,2023-07-01,40,7,172.95,1210.65,Completed,2023-07-07
58899,3850,2023-09-20,173,5,66.31,331.55,Completed,2023-09-25
58900,1586,2023-10-26,73,1,419.34,419.34,Completed,2023-10-28
58901,8675,2026-02-07,57,4,263.74,1054.96,Pending,
58902,2892,2025-03-31,106,4,86.63,346.52,Cancelled,
58903,514,2024-06-25,317,6,233.07,1398.42,Completed,2024-06-25
58904,274,2025-12-26,292,10,85.42,854.20,Pending,
58905,6908,2022-12-20,307,1,212.74,212.74,Completed,2022-12-23
58906,2676,2022-09-27,277,5,274.86,1374.30,Completed,2022-10-01
58907,1144,2024-05-29,27,3,151.46,454.38,Completed,2024-06-05
58908,69,2023-05-28,109,10,156.37,1563.70,Completed,2023-05-31
58909,3197,2022-05-01,206,3,342.84,1028.52,Completed,2022-05-01
58910,4695,2024-08-15,196,2,99.31,198.62,Completed,2024-08-21
58911,2308,2024-03-25,67,2,182.79,365.58,Cancelled,
58912,8534,2024-09-27,189,3,34.22,102.66,Completed,2024-10-04
58913,7002,2023-11-24,97,8,313.91,2511.28,Completed,2023-11-26
58914,1473,2026-06-11,320,1,291.36,291.36,Cancelled,
58915,1762,2025-02-14,454,4,283.22,1133.88,Completed,2025-02-15
58916,7158,2025-12-07,71,1,11.63,11.63,Cancelled,
58917,771,2025-04-29,285,9,431.52,3883.68,Cancelled,
58918,1620,2025-10-06,42,2,330.07,660.14,Completed,2025-10-09
58919,5986,2024-05-15,100,1,46.80,46.80,Completed,2024-05-18
58920,4500,2026-04-12,163,8,495.47,3963.76,Completed,2026-04-13
58921,2261,2024-02-06,11,8,225.64,1805.12,Cancelled,
58922,908,2024-06-29,131,7,477.44,3342.08,Completed,2024-07-05
58923,580,2022-05-10,347,9,121.00,1089.00,Cancelled,
58924,4857,2026-05-21,455,10,222.37,2223.70,Completed,2026-05-21
58925,4601,2026-01-09,14,10,59.61,596.10,Completed,2026-01-10
58926,4629,2025-11-30,158,10,377.45,3774.50,Cancelled,
58927,8465,2024-10-09,105,8,427.06,3416.48,Completed,2024-10-16
58928,1918,2022-11-07,478,3,446.39,1339.17,Pending,
58929,1643,2022-10-19,392,9,423.76,3813.84,Completed,2022-10-22
58930,708,2025-05-16,365,2,220.07,440.14,Completed,2025-05-16
58931,5357,2024-01-08,441,5,472.27,2361.35,Completed,2024-01-09
58932,9713,2024-03-26,242,4,169.79,679.16,Completed,2024-03-26
58933,1887,2025-09-30,249,1,447.92,447.92,Completed,2025-09-30
58934,3116,2024-06-14,484,4,242.33,969.32,Completed,2024-06-16
58935,3015,2026-02-19,270,4,324.96,1299.84,Cancelled,
58936,6044,2023-11-27,301,7,155.82,1090.74,Completed,2023-12-01
58937,7157,2026-08-20,404,9,304.52,2740.68,Completed,2026-08-23
58938,4327,2024-08-11,181,10,391.95,3919.50,Completed,2024-08-13
58939,6226,2022-10-16,16,5,265.61,1328.05,Completed,2022-10-17
58940,8447,2023-12-11,128,3,328.61,985.83,Completed,2023-12-15
58941,4784,2025-12-11,361,8,91.39,731.12,Completed,2025-12-17
58942,261,2024-11-16,477,10,19.14,191.40,Pending,
58943,7253,2024-01-20,266,3,182.53,547.59,Completed,2024-01-24
58944,1993,2025-01-15,230,6,23.27,139.62,Cancelled,
58945,3204,2024-03-19,172,3,159.88,479.64,Completed,2024-03-24
58946,3733,2026-08-27,425,4,218.33,873.32,Completed,2026-08-29
58947,5161,2026-06-11,253,4,71.96,287.84,Completed,2026-06-15
58948,7561,2022-10-17,352,2,37.75,75.50,Completed,2022-10-22
58949,3319,2022-07-08,53,3,472.87,1418.61,Completed,2022-07-11
58950,8661,2023-10-28,4,2,245.53,491.06,Pending,
58951,2717,2026-02-19,317,2,233.07,466.14,Completed,2026-02-25
